,,,,,,Terminal A,9
5/9/2020,08:00,OMA,Eppley Airfield,Omaha,NE,Terminal B,44
,,ONT,Ontario International,Ontario,CA,T4,36
,,,,,,10,4
,,,,,,2,343
,,,,,,4B,37
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,20
,,,,,,6A,10
,,,,,,7A,140
,,,,,,Conc. A Checkpoint,0
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,0
,,PAE,Snohomish County Airport-PaineField,Snohomish County,WA,PAE Main,6
,,,,,,PBI A/B,1
,,PBI,West Palm Beach International,West Palm Beach,FL,,
,,,,,,PBI C,31
,,,,,,PDX D/E,92
,,PDX,Portland International Airport,Portland,OR,,
,,,,,,PDXFIS,0
,,PGA,Page Municipal,Page,AZ,PGA01,2
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,177
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,0
,,,,,,Checkpoint B,87
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,90
,,,,,,T-3 North,144
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,158
,,,,,,T-4 C,207
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,46
,,PIH,Pocatello Regional,Pocatello,ID,PIHZ,16
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,39
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,36
,,PSC,Tri-Cities,Pasco,WA,PSC Main,26
,,PUB,Pueblo Memorial,Pueblo,CO,PUBZ,4
,,PUW,Pullman/Moscow Regional,Pullman,WA,PUW Main,86
,,PVD,T F Green State,Warwick,RI,Checkpoint A,73
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,23
,,RAP,Rapid City Regional,Rapid City,SD,1,7
,,RDD,Redding Municipal,Redding,CA,RDD01,0
,,RDM,Roberts Field,Redmond,OR,RDMZ,4
,,,,,,Employee Screening Checkpoint (ESC),7
,,RDU,Raleigh-Durham International,RDU Airport,NC,,
,,,,,,Terminal 2 Checkpoint,45
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,33
,,RKS,Rock Springs-Sweetwater County,Rock Springs,WY,RKS 01,4
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,12
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,0
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,6
,,RST,Rochester International,Rochester,MN,Main Checkpoint,0
,,,,,,Checkpoint B,0
,,RSW,Southwest Florida International,Fort Myers,FL,,
,,,,,,Checkpoint D,8
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,2
,,,,,,CKPT-3,89
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,58
,,,,,,SAT01,31
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,50
,,SAV,Savannah International,Savannah,GA,SAV-A,12
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,0
,,SBN,South Bend Regional,South Bend,IN,A CONC,0
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,0
,,SDF,Louisville International,Louisville,KY,SDF-A,36
,,,,,,SCP 2,106
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,172
,,,,,,SCP 4,68
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,15
5/9/2020,08:00,,,,,Security Checkpoint A,0
,,,,,,Security Checkpoint B,58
,,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,63
,,,,,,Security Checkpoint F-1,60
,,,,,,Security Checkpoint G,10
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,25
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,9
,,,,,,Terminal A,11
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,70
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,100
,,,,,,SLC1,10
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,183
,,SLN,Salina Municipal Airport,Salina,KS,SLN-1,7
,,,,,,Central B,126
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,1
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,57
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,43
,,,,,,T1-A,2
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,59
,,,,,,T2-E,89
,,STT,Cyril E. King International,St Thomas,VI,STT B,8
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,25
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,0
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,26
,,,,,,TPA A,0
,,,,,,TPA C,86
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,4
,,,,,,TPA F,84
,,TRI,Tri City Regional,Blountville,TN,TRI-A,0
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,86
,,TUS,Tucson International,Tucson,AZ,ACP,0
,,TUS,Tucson International,Tucson,AZ,BCP,5
,,TYR,Tyler Pounds Field,Tyler,TX,TYR01,11
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,4
,08:00,,,,,,
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,29
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,16
,,XWA,Williston Basin International Airport,Williston,ND,Main Checkpoint,32
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,0
,,ABI,Abilene Regional Airport,Abilene,TX,ABIA,11
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,52
,,ACY,Atlantic City International,Pleasantville,NJ,Overflow Checkpoint,33
,,AGS,Bush Field,Augusta,GA,AGS-1,34
,,ALB,Albany County,Albany,NY,Main Checkpoint,10
,,ALS,Alamosa-San Luis Valley/BergmanField,Alamosa,CO,Alamosa Airport,8
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,16
,,AOO,Altoona-Blair County,Martinsburg,PA,AOO-01,0
,,ASE,Aspen Pitkin County Sardy Field,Aspen,CO,Checkpoint 1,0
,,,,,,F Arrival Checkpoint,54
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,463
,,ATY,Watertown Municipal,Watertown,SD,Gate,6
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,129
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,13
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,13
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,56
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,3
,,BFF,Scottsbluff County,Gering,NE,Gate 1 Hold Room,2
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,18
,,BHM,Birmingham International,Birmingham,AL,Central,3
,,BIL,Billings Logan,Billings,MT,BILM,7
5/9/2020,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,19
,,,,,,BNA Main,203
,,BNA,Nashville International,Nashville,TN,,
,,,,,,Employee Checkpoint,0
,09:00,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,17
,,,,,,A1,3
,,,,,,B1,123
,,BOS,Logan International,East Boston,MA,,
,,,,,,B5,135
,,,,,,C2,16
,,BTV,Burlington International,South Burlington,VT,South,0
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,21
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,53
,,,,,,B Checkpoint,129
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,42
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,37
,,CAK,Akron-Canton Regional,North Canton,OH,Main,40
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,33
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,0
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,50
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,12
,,,,,,B Checkpoint,128
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,62
,,,,,,A,30
,,CMH,Port Columbus International,Columbus,OH,B,77
,,,,,,C,50
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,1
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,13
,,CRW,Yeager,Charleston,WV,CRW01,24
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,40
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,138
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,39
,,,,,,Center Pier,66
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,37
,,,,,,South Pier,0
,,DDC,Dodge City Regional,Dodge City,KS,DDC-1,1
,,,,,,A Bridge,90
,,DEN,Denver International,Denver,CO,,
,,,,,,South,357
,,,,,,A21,303
,,,,,,B30,180
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,213
,,,,,,D22,140
,,,,,,E18,111
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,6
,,,,,,Blue-2,51
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,88
,,,,,,Red 3,35
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,14
,,EKO,Elko Municipal,Elko,NV,Checkpoint 1,0
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,62
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,0
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,0
,,,,,,Terminal A/1,74
,,,,,,Terminal A/3,50
,,EWR,Newark International,Newark,NJ,Terminal B/1,1
,,,,,,Terminal B/3,3
,,,,,,Terminal C/1,36
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,0
,,,,,,T1 Checkpoint,44
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T3F Checkpoint,56
,,,,,,T4 Checkpoint,86
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,27
5/9/2020,09:00,,,,,,
,,,,,,GEG-A/B,1
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,5
,,GPI,Glacier Park Intl.,Kalispell,MT,Main Checkpoint,14
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,0
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,0
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,14
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,30
,,HNL,Daniel K. Inouye International Airport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,417
,,HOU,Houston Hobby,Houston,TX,CENTRAL,104
,,HRL,Valley International,Harlingen,TX,HRL01,15
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,6
,,HYS,Hays Regional,Hays,KS,HYS-1,0
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,274
,,,,,,12/AS Terminal,177
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,37
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,5
,,ILM,Wilmington International,Wilmington,NC,Terminal,23
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,92
,,ITO,Hilo International,Hilo,HI,ITO01,11
,,JAN,Jackson International,Jackson,MS,JAN-East,13
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,16
,,,,,,Terminal 1,0
,,,,,,Terminal 4 Main,45
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,1
,,,,,,Terminal 8,70
,,JNU,Juneau International,Juneau,AK,JNU-01,8
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,22
,,LAN,Capital City,Lansing,MI,Gate,0
,,LAS,McCarran International,Las Vegas,NV,Term 1 - AB,56
,,,,,,Term 1 - D,175
,,LAS,McCarran International,Las Vegas,NV,,
,,,,,,Terminal 3 - E Upper,76
,,,,,,TBIT Main Checkpoint,120
,,,,,,Terminal 1 - Passenger,96
,,,,,,Terminal 2 - Passenger,62
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,291
,,,,,,Terminal 5 - Passenger,1
,,,,,,Terminal 6 - Passenger,44
,,,,,,Terminal 7 - Passenger,68
,,LBB,Lubbock International,Lubbock,TX,LBBA,0
,,LBF,North Platte Regional,North Platte,NE,Gate 1,8
,,LBL,Liberal Municipal,Liberal,KS,LBL-1,3
,,LEX,Blue Grass,Lexington,KY,LEX-A,16
,,,,,,TB CHK A,9
,,LGA,LaGuardia,Flushing,NY,TB CHK D,30
,,,,,,TC CHK West,22
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,72
,,LIH,Lihue,Lihue,HI,LIH01,18
,,LIT,Little Rock National,Little Rock,AR,LITA,26
,,LNS,Lancaster,Lititz,PA,Cape Air Hold Area,0
,,,,,,MCI 37-45,20
,,MCI,Kansas City International,Kansas City,MO,,
,,,,,,MCI 61-69,0
,,,,,,EAST Checkpoint,204
,,MCO,Orlando International,Orlando,FL,,
,,,,,,WEST Checkpoint,290
,,MDT,Harrisburg International,Middletown,PA,MDT Main Terminal,4
,,MDW,Chicago Midway,Chicago,IL,Main Checkpoint,122
,,MEM,Memphis International,Memphis,TN,MEM-B,51
,,MFE,Miller International,McAllen,TX,MFE01,0
,,MFR,Rogue Valley International-Medford,Medford,OR,MFRZ,0
,,MGM,Dannelly Field (MontgomeryRegional Airport),Montgomery,AL,MGM-A,5
5/9/2020,09:00,MHT,Manchester,Manchester,NH,Checkpoint,3
,,,,,,North 3,225
,,MIA,Miami International,Miami,FL,,
,,,,,,South-H,61
,,,,,,CONC C,4
,,MKE,General Mitchell International,Milwaukee,WI,,
,,,,,,CONC D,25
,,MKK,Molokai,Hoolehua,HI,MKK01,4
,,MLB,Melbourne International,Melbourne,FL,MLB A,0
,,MLI,Quad City,Moline,IL,Checkpoint A,31
,,MOB,Bates Field Airport,Mobile,AL,MOB-A,1
,,MRY,Monterey Regional Airport,Monterey,CA,MRY02,0
,,MSL,Muscle Shoals,Muscle Shoals,AL,MSL,1
,,,,,,North CP,91
,,MSP,Minneapolis-St. Paul International,St. Paul,MN,,
,,,,,,T2 CP1,4
,,MSY,New Orleans International,Kenner,LA,MSY01,71
,,MTJ,Montrose County,Montrose,CO,MTJZ,5
,,MWA,Williamson County,Marion,IL,Checkpoint A,1
,,MYR,Myrtle Beach International,Myrtle Beach,SC,Terminal,31
,,OAJ,Albert J Ellis,Richlands,NC,Terminal,41
,,,,,,TERM1,3
,,OAK,Metropolitan Oakland International,Oakland,CA,,
,,,,,,TERM2,91
,,OGG,Kahului,"Kahului, Maui",HI,OGG01,0
,,OKC,Will Rogers World,Oklahoma City,OK,West,28
,,,,,,Terminal A,5
,,OMA,Eppley Airfield,Omaha,NE,,
,,,,,,Terminal B,7
,,ONT,Ontario International,Ontario,CA,T4,26
,,,,,,10,7
,,,,,,2,68
,,,,,,4B,23
,,ORD,Chicago-OHare International,Chicago,IL,,
,,,,,,5,11
,,,,,,6A,22
,,,,,,7A,91
,,,,,,Conc. A Checkpoint,51
,,ORF,Norfolk International,Norfolk,VA,,
,,,,,,Conc. B Checkpoint,0
,,OWB,Owensboro Davies County,Owensboro,KY,OWB-A,1
,,PBI,West Palm Beach International,West Palm Beach,FL,PBI A/B,10
,,PDX,Portland International Airport,Portland,OR,PDX D/E,126
,,PGD,Punta Gorda,Punta Gorda,FL,Checkpoint 1,29
,,PGV,Pitt-Greenville,Greenville,NC,Terminal,5
,,PHF,Newport News/WilliamsburgInternational,Newport News,VA,PHF Checkpoint,0
,,,,,,Checkpoint B,231
,,PHL,Philadelphia International,Philadelphia,PA,,
,,,,,,Checkpoint D\E,56
,,,,,,T-3 North,322
,,PHX,Phoenix Sky Harbor International,Phoenix,AZ,T-4 A,92
,,,,,,T-4 C,142
,,PIA,Greater Peoria,Peoria,IL,Checkpoint A,7
,,PIT,Pittsburgh International,Pittsburgh,PA,Main Checkpoint,64
,,PNS,Pensacola Gulf Coast Regional,Pensacola,FL,PNS-A,30
,,PVD,T F Green State,Warwick,RI,Checkpoint A,37
,,PWM,Portland International Jetport,Portland,ME,Terminal 2,20
,,RAP,Rapid City Regional,Rapid City,SD,1,0
,,RDM,Roberts Field,Redmond,OR,RDMZ,1
,,,,,,Employee Screening Checkpoint (ESC),15
,,RDU,Raleigh-Durham International,RDU Airport,NC,,
,,,,,,Terminal 2 Checkpoint,109
,,RIC,Richard E Byrd International,Richmond InternationalA/P,VA,RIC Concourse B,90
,,RNO,Reno/Tahoe International,Reno,NV,RNO Checkpoint,2
,,ROA,Roanoke Regional Woodrum Field,Roanoke,VA,ROA01,13
,,ROC,Greater Rochester InternationalAirport,Rochester,NY,Checkpoint,6
,,RST,Rochester International,Rochester,MN,Main Checkpoint,0
,,,,,,Checkpoint B,48
,,RSW,Southwest Florida International,Fort Myers,FL,,
5/9/2020,09:00,,,,,Checkpoint D,49
,,SAF,Santa Fe Municipal,Santa Fe,NM,Checkpoint 1,0
,,,,,,CKPT-3,95
,,SAN,San Diego Intl-Lindbergh Field,San Diego,CA,,
,,,,,,CKPT-6,91
,,,,,,SAT01,53
,,SAT,San Antonio International,San Antonio,TX,,
,,,,,,SAT02,43
,,SAV,Savannah International,Savannah,GA,SAV-A,52
,,SBA,Santa Barbara Municipal,Santa Barbara,CA,SBA01,0
,,SBN,South Bend Regional,South Bend,IN,A CONC,0
,,SBP,San Luis Obispo County,San Luis Obispo,CA,SBP01,0
,,SBY,Salisbury / Wicomico CountyRegional,Salisbury,MD,SBY01,13
,,SDF,Louisville International,Louisville,KY,SDF-A,36
,,SDY,Sidney-Richland Regional,Sidney,MT,Checkpoint 1,1
,,,,,,SCP 2,187
,,SEA,Seattle-Tacoma International,Seattle,WA,SCP 3,170
,,,,,,SCP 4,173
,,SFB,Orlando Sanford,Sanford,FL,SFB-02,33
,,,,,,Security Checkpoint A,0
,,,,,,Security Checkpoint B,2
,,SFO,San Francisco International,San Francisco,CA,Security Checkpoint D,96
,,,,,,Security Checkpoint F-1,144
,,,,,,Security Checkpoint G,46
,,SGF,Springfield/Branson National,Springfield,MO,Main Checkpoint,1
,,SHV,Shreveport Regional,Shreveport,LA,Checkpoint SHV01,0
,,,,,,Terminal A,4
,,SJC,San Jose International,San Jose,CA,,
,,,,,,Terminal B North,37
,,SJU,Luis Munoz Marin International,San Juan,PR,Checkpoint BC,93
,,,,,,SLC1,17
,,SLC,Salt Lake City International,Salt Lake City,UT,,
,,,,,,SLC2,121
,,,,,,Central B,81
,,SMF,Sacramento International Airport,Sacramento,CA,,
,,,,,,Terminal A,6
,,SNA,Orange County John Wayne,Santa Ana,CA,CKPT B,39
,,SRQ,Sarasota-Bradenton,Sarasota,FL,SRQ B,43
,,,,,,T1-A,5
,,STL,St. Louis Lambert International,St Louis,MO,T1-C,56
,,,,,,T2-E,31
,,STT,Cyril E. King International,St Thomas,VI,STT B,3
,,STX,Henry E. Rohlsen,Christiansted,VI,STX-B,1
,,SYR,Syracuse-Hancock International,North Syracuse,NY,Central,0
,,TOL,Toledo Express,Swanton,OH,Checkpoint 1,78
,,,,,,TPA A,0
,09:00,,,,,TPA C,111
,,TPA,Tampa International,Tampa,FL,,
,,,,,,TPA E,58
,,,,,,TPA F,88
,,TRI,Tri City Regional,Blountville,TN,TRI-A,7
,,TUL,Tulsa International,Tulsa,OK,Central Checkpoint,25
,,,,,,ACP,1
,,TUS,Tucson International,Tucson,AZ,,
,,,,,,BCP,29
,,TYS,McGhee Tyson,Alcoa,TN,Checkpoint 1,29
,,VPS,Destin-Fort Walton Beach Airport,Eglin Air Force Base,FL,VPS-A,25
,,WRG,Wrangell,Wrangell,AK,WRG-01,4
,,XNA,Northwest Arkansas Regional,Bentonville,AR,Checkpoint 2,0
,,ABE,Lehigh Valley International,Allentown,PA,ABE Main Terminal,20
,,ABQ,Albuquerque International Sunport,Albuquerque,NM,Checkpoint for A/B Gates,60
,,AGS,Bush Field,Augusta,GA,AGS-1,11
,,ALB,Albany County,Albany,NY,Main Checkpoint,12
,,ANC,Ted Stevens AnchorageInternational,Anchorage,AK,South Checkpoint,22
,,,,,,F Arrival Checkpoint,97
,,ATL,Hartsfield Atlanta International,"Atlanta,",GA,,
,,,,,,Main Checkpoint,309
,,AUS,Austin Bergstrom International,Austin,TX,AUS02,89
,,AVL,Asheville Regional,Fletcher,NC,AVL-A,0
5/9/2020,,,,,,,
,,AVP,Wilkes Barre/Scranton International,Avoca,PA,Checkpoint,0
,,AZA,Phoenix-Mesa Gateway,Mesa,AZ,IWA01,0
,,AZO,Kalamazoo Municipal,Kalamazoo,MI,Main,0
,,BDL,Bradley International,Windsor Locks,CT,A1,5
,,BGR,Bangor International,Bangor,ME,Checkpoint 2,19
,,BHB,Hancock County,Trenton,ME,Gate 1,1
,,BHM,Birmingham International,Birmingham,AL,Central,0
,,BIL,Billings Logan,Billings,MT,BILM,17
,,BIS,Bismarck Municipal,Bismarck,ND,Checkpoint A,5
,,,,,,BNA Main,118
,,BNA,Nashville International,Nashville,TN,,
,10:00,,,,,Employee Checkpoint,0
,,BOI,Boise Air Terminal/Gowen Field,Boise,ID,Main Checkpoint,18
,,,,,,A1,10
,,,,,,B1,70
,,BOS,Logan International,East Boston,MA,B5,99
,,,,,,C2,4
,,,,,,E2,14
,,BTV,Burlington International,South Burlington,VT,South,10
,,BUF,Buffalo Niagara International Airport,Cheektowaga,NY,Main Checkpoint,56
,,BUR,Burbank-Glendale-Pasadena,Burbank,CA,BUR01,118
,,,,,,B Checkpoint,57
,,BWI,Baltimore-Washington International,BWI Airport,MD,,
,,,,,,D/E Checkpoint,19
,,CAE,Columbia Metropolitan,West Columbia,SC,CAE-A,13
,,CAK,Akron-Canton Regional,North Canton,OH,Main,23
,,CEZ,Cortez Municipal,Cortez,CO,Cotez-Mun. Cty Arpt,2
,,CHA,Chattanooga Metropolitan,Chattanooga,TN,CHA-A,13
,,CHO,Charlottesville/Albemarle,Charlottesville,VA,CHO - Checkpoint,0
,,CHS,Charleston CountyInternational/AFB,Charleston,SC,Checkpoint,42
,,CID,The Cedar Rapids,Cedar Rapids,IA,Main Concourse,14
,,CLE,Cleveland Hopkins International,Cleveland,OH,South,52
,,,,,,B Checkpoint,52
,,CLT,Charlotte/Douglas International,Charlotte,NC,,
,,,,,,D Checkpoint,19
,,,,,,B,10
,,CMH,Port Columbus International,Columbus,OH,,
,,,,,,C,44
,,COS,Colorado Springs Municipal,Colorado Springs,CO,COS Checkpoint,5
,,CRP,Corpus Christi,Corpus Christi,TX,CRP01,10
,,CRW,Yeager,Charleston,WV,CRW01,12
,,CVG,Cincinnati/Northern KentuckyInternational,Hebron,KY,T3-MCP,66
,,DAL,Dallas Love Field,Dallas,TX,Checkpoint,174
,,DAY,James M. Cox Dayton International,Dayton,OH,Main,7
,,,,,,Center Pier,100
,,DCA,Washington Reagan National,"Washington, DC",VA,Concourse A,42
,,,,,,South Pier,3
,,,,,,A Bridge,141
,,DEN,Denver International,Denver,CO,,
,,,,,,South,558
,,,,,,A21,189
,,,,,,B30,82
,,DFW,Dallas/Fort Worth International,DFW Airport,TX,C21,202
,,,,,,D22,56
,,,,,,E18,98
,,DSM,Des Moines International,Des Moines,IA,Main Concourse,42
,,,,,,Blue-2,98
,,DTW,Detroit Metro Wayne County,Detroit,MI,Red 1,42
,,,,,,Red 3,22
,,DUJ,Dubois-Jefferson County,Falls Creek,PA,DUJ-01,1
,,ECP,Northwest Florida BeachesInternational Airport,West Bay,FL,Checkpoint 1,29
,,ELP,El Paso International,El Paso,TX,Consolidated Checkpoint,98
,,EUG,Mahlon Sweet Field (Eugene),Eugene,OR,EUGZ,0
,,EVV,Evansville Regional,Evansville,IN,Main Checkpoint,0
5/9/2020,10:00,,,,,Terminal A/1,19
,,,,,,Terminal A/3,66
,,EWR,Newark International,Newark,NJ,Terminal B/1,63
,,,,,,Terminal B/3,0
,,,,,,Terminal C/1,113
,,EYW,Key West International,Key West,FL,MAIN,24
,,FAR,Hector International,Fargo,ND,Gate,47
,,FAT,Fresno Air Terminal,Fresno,CA,FAT 01,20
,,,,,,T1 Checkpoint,39
,,FLL,Ft. Lauderdale-HollywoodInternational,Fort Lauderdale,FL,T3F Checkpoint,51
,,,,,,T4 Checkpoint,42
,,FNT,Bishop International,Flint,MI,AOO-01,19
,,FWA,Ft. Wayne Municipal Airport,Ft. Wayne,IN,Gate,3
,,,,,,GEG-A/B,7
,,GEG,Spokane International,Spokane,WA,,
,,,,,,GEGC,12
,,GJT,Grand Junction Regional,Grand Junction,CO,GJTZ,11
,,GPT,Gulfport Bilox Regional,Gulfport,MS,GPT-A,13
,,GRR,Gerald R Ford International Airport,Grand Rapids,MI,Central Checkpoint,5
,,GSP,Greenville-Spartanburg,Greer,SC,Checkpoint,23
,,GUM,Antonio B. Won Pat International,Tamuning,GU,GUM01,32
,,HNL,Daniel K. Inouye InternationalAirport,Honolulu,HI,CP 1 Lanes 3&4 HNL03,814
,,HOU,Houston Hobby,Houston,TX,CENTRAL,102
,,HRL,Valley International,Harlingen,TX,HRL01,19
,,HSV,Huntsville-Madison County,Huntsville,AL,HSV-A,1
,,HTS,Tri-State,Huntington,WV,Main Terminal,8
,,HXD,Hilton Head Island Airport,Hilton Head Island,SC,Gate,50
,,IAD,Washington-Dulles International,"Washington, DC",VA,Passenger Screening Area:  PreCheck,275
,,,,,,12/AS Terminal,77
,,IAH,Houston Intercontinental,Houston,TX,,
,,,,,,30/CN Terminal,28
,,ICT,Wichita Mid-Continent,Wichita,KS,Wichita Main,26
,,ILM,Wilmington International,Wilmington,NC,Terminal,22
,,IMT,Ford,Kingsford,MI,Gate,2
,,IND,Indianapolis International,Indianapolis,IN,Checkpoint A,39
,,IPL,Imperial County,Imperial,CA,IPL01,1
,,ITO,Hilo International,Hilo,HI,ITO01,28
,,JAN,Jackson International,Jackson,MS,JAN-East,0
,,JAX,Jacksonville International,Jacksonville,FL,Consolidated Passenger Checkpoint,66
,,,,,,Terminal 1,72
,,,,,,Terminal 4 Main,55
,,JFK,John F. Kennedy International,Jamaica,NY,,
,,,,,,Terminal 5,17
,,,,,,Terminal 8,99
,,KOA,Ellison Onizuka Kona InternationalAirport,Kailua-Kona,HI,KOA02,35
,,LAN,Capital City,Lansing,MI,Gate,0
,,,,,,Term 1 - AB,32
,,LAS,McCarran International,Las Vegas,NV,Term 1 - D,231
,,,,,,Terminal 3 - E Upper,60
,,,,,,TBIT Main Checkpoint,168
,,,,,,Terminal 1 - Passenger,96
,,,,,,Terminal 2 - Passenger,125
,,LAX,Los Angeles International,Los Angeles,CA,Terminal 4A - Passenger,159
,,,,,,Terminal 5 - Passenger,33
,,,,,,Terminal 6 - Passenger,63
,,,,,,Terminal 7 - Passenger,59
,,LBB,Lubbock International,Lubbock,TX,LBBA,5
,,LEX,Blue Grass,Lexington,KY,LEX-A,52
,,,,,,TB CHK A,16
,,LGA,LaGuardia,Flushing,NY,TB CHK D,130
,,,,,,TC CHK West,79
,,LGB,Long Beach Daugherty Field,Long Beach,CA,Checkpoint,6
,,LIH,Lihue,Lihue,HI,LIH01,16
5/9/2020,10:00,,,,,,
,,LIT,Little Rock National,Little Rock,AR,LITA,4
,,MAF,Midland International,Midland,TX,MAFA,6
